movieId,actorId,characterName,creditOrder,pay,screenTime,actorIndex
89,632,Chuck,7,,,2608
89,633,Snyder,8,,,2608
89,634,Mike,9,,,2608
90,635,John,1,,,2608
90,215,Diana Murphy,2,,,2608
90,476,David Murphy,3,,,2608
90,636,Mr. Shackleford,4,,,2608
90,242,Jeremy,5,,,2608
90,637,Day Tripper,6,,,2608
90,638,Mr. Langford,7,,,2608
90,639,Auction M.C.,8,,,2608
90,640,Realtor,9,,,2608
91,484,Deloris,1,,,2608
91,485,Sister Mary Patrick,2,,,2608
91,641,Father Maurice,3,,,2608
91,487,Sister Mary Lazarus,4,,,2608
91,642,Mr. Crisp,5,,,2608
91,643,Father Ignatius,6,,,2608
91,486,Sister Mary Robert,7,,,2608
91,644,Florence Watson,8,,,2608
91,236,Joey Bustamente,9,,,2608
92,439,Frank Horrigan,1,,,2608
92,645,Mitch Leary,2,,,2608
92,499,Lilly Raines,3,,,2608
92,156,Al D'Andrea,4,,,2608
92,646,Bill Watts,5,,,2608
92,287,Harry Sargent,6,,,2608
92,647,Sam Campagna,7,,,2608
92,648,Matt Wilder,8,,,2608
92,649,President,9,,,2608
93,141,Capt. John Connor,1,,,2608
93,475,Lt. Webster Smith,2,,,2608
93,488,Lt. Tom Graham,3,,,2608
93,650,Eddie Sakamura,4,,,2608
93,321,Bob Richmond,5,,,2608
93,651,Yoshida-san,6,,,2608
93,652,Senator John Morton,7,,,2608
93,653,Ishihara,8,,,2608
93,309,Phillips,9,,,2608
94,19,Mitch McDeere,1,,,2608
94,554,Abby McDeere,2,,,2608
94,440,Avery Tolar,3,,,2608
94,654,Oliver Lambert,4,,,2608
94,655,Lamar Quinn,5,,,2608
94,656,William Devasher,6,,,2608
94,657,Wayne Tarrance,7,,,2608
94,658,Tammy Hemphill,8,,,2608
94,659,Ray McDeere,9,,,2608
95,140,Dr. Richard Kimble,1,,,2608
95,660,Samuel Gerard,2,,,2608
95,661,Helen Kimble,3,,,2608
95,662,Dr. Anne Eastman,4,,,2608
95,663,Cosmo Renfro,5,,,2608
95,664,Sykes,6,,,2608
95,376,Dr. Charles Nichols,7,,,2608
95,665,Biggs,8,,,2608
95,666,Poole,9,,,2608
96,153,Darby Shaw,1,,,2608
96,614,Gray Grantham,2,,,2608
96,155,Thomas Callahan,3,,,2608
96,184,Gavin Vereek,4,,,2608
96,216,Fletcher Coal,5,,,2608
96,667,FBI Director Denton Voyles,6,,,2608
96,298,Bob Gminski,7,,,2608
96,668,President,8,,,2608
96,669,Khamel,9,,,2608
97,670,John Spartan,1,,,2608
97,475,Simon Phoenix,2,,,2608
97,671,Lenina Huxley,3,,,2608
97,672,Dr. Raymond Cocteau,4,,,2608
97,673,Alfredo Garcia,5,,,2608
97,674,Chief George Earle,6,,,2608
97,675,Associate Bob,7,,,2608
97,676,Edgar Friendly,8,,,2608
97,677,Zachary Lamb - Young,9,,,2608
98,670,Gabe Walker,1,,,2608
98,678,Qualen,2,,,2608
98,286,Hal Tucker,3,,,2608
98,679,Jessie Deighan,4,,,2608
98,680,Travers,5,,,2608
98,413,Kristel,6,,,2608
98,565,Kynette,7,,,2608
98,681,Delmar,8,,,2608
98,682,Ryan,9,,,2608
100,683,Pumpkin,1,,,2608
100,684,Honey Bunny,2,,,2608
100,685,Waitress,3,,,2608
100,1,Vincent Vega,4,,,2608
100,550,Jules Winnfield,5,,,2608
100,686,Marvin,6,,,2608
100,35,Brett,7,,,2608
100,687,Roger,8,,,2608
100,6,Butch Coolidge,9,,,2608
101,688,Ace Ventura,1,,,2608
101,689,Melissa Robinson,2,,,2608
101,690,Lt. Lois Einhorn,3,,,2608
101,691,Emilio,4,,,2608
101,692,Dan Marino,5,,,2608
101,354,Riddle,6,,,2608
101,504,Roger Podacter,7,,,2608
101,693,Woodstock,8,,,2608
101,694,Ron Camp,9,,,2608
102,688,Lloyd,1,,,2608
102,695,Harry,2,,,2608
102,696,Mary,3,,,2608
102,465,Joe Mentalino,4,,,2608
102,697,J.P. Shay,5,,,2608
102,237,Nicholas Andre,6,,,2608
102,698,Athletic Beauty,7,,,2608
102,699,Barnard,8,,,2608
102,700,Karl Swanson,9,,,2608
103,701,Scott Calvin,1,,,2608
103,702,Neal,2,,,2608
103,703,Laura,3,,,2608
103,704,Charlie,4,,,2608
103,705,Bernard,5,,,2608
103,706,Detective Nunzio,6,,,2608
103,707,Ms. Daniels,7,,,2608
103,708,Elf-Judy,8,,,2608
103,709,Mr. Whittle,9,,,2608
104,688,Stanley Ipkiss,1,,,2608
104,710,Lt. Mitch Kellaway,2,,,2608
104,711,Dorian,3,,,2608
104,171,Peggy Brandt,4,,,2608
104,712,Charlie Schumaker,5,,,2608
104,713,Niko,6,,,2608
104,714,Irv,7,,,2608
104,715,Mrs. Peenman,8,,,2608
104,716,Burt,9,,,2608
105,69,Jack Traven,1,,,2608
105,717,Howard Payne,2,,,2608
105,671,Annie,3,,,2608
105,426,Capt. McMahon,4,,,2608
105,695,Harry,5,,,2608
105,718,Stephens,6,,,2608
105,719,Jaguar Owner,7,,,2608
105,720,Norwood,8,,,2608
105,721,Helen,9,,,2608
106,722,Tristan,1,,,2608
106,538,Ludlow,2,,,2608
106,723,Alfred,3,,,2608
106,724,Susannah,4,,,2608
106,725,Samuel,5,,,2608
106,726,Isabel Two,6,,,2608
106,235,Pet,7,,,2608
106,727,One Stab,8,,,2608
106,728,Decker,9,,,2608
108,729,Zazu,1,,,2608
108,730,Simba,2,,,2608
108,731,Young Nala,3,,,2608
108,732,Ed,4,,,2608
108,484,Shenzi,5,,,2608
108,733,Rafiki,6,,,2608
108,734,Scar,7,,,2608
108,33,Mufasa,8,,,2608
108,735,Nala,9,,,2608
109,736,Reggie Love,1,,,2608
109,660,Roy Foltrigg,2,,,2608
109,306,Dianne Sway,3,,,2608
109,737,Barry Muldano,4,,,2608
109,421,McThune,5,,,2608
109,738,Clint Von Hooser,6,,,2608
109,739,Mark Sway,7,,,2608
109,740,Sgt. Hardy,8,,,2608
109,496,Thomas Fink,9,,,2608
110,670,Ray Quick,1,,,2608
110,291,May Munro,2,,,2608
110,741,Ned Trent,3,,,2608
110,742,Joe Leon,4,,,2608
110,743,Tomas Leon,5,,,2608
110,744,Charlie,6,,,2608
110,745,Strongarm,7,,,2608
110,746,May's Dad,8,,,2608
110,747,May's Mom,9,,,2608
111,748,Fred Flintstone,1,,,2608
111,749,Wilma Flintstone,2,,,2608
111,66,Barney Rubble,3,,,2608
111,523,Betty Rubble,4,,,2608
111,750,Cliff Vandercave,5,,,2608
111,512,Miss Stone,6,,,2608
111,751,Pearl Slaghoople,7,,,2608
111,752,Mr. Slate,8,,,2608
111,753,Hoagie,9,,,2608
112,519,Forrest Gump,1,60000000,,2608
112,754,Nurse at Park Bench,2,,,2608
112,149,Mrs. Gump,3,,,2608
112,755,Young Forrest,4,,,2608
112,756,Doctor,5,,,2608
112,757,Barber,6,,,2608
112,758,Crony,7,,,2608
112,759,Crony,8,,,2608
112,760,Principal,9,,,2608
113,416,Colonel Jonathan 'Jack' O'Neil,1,,,2608
113,761,Dr. Daniel Jackson,2,,,2608
113,437,Ra,3,,,2608
113,762,Catherine Langford,4,,,2608
113,763,Skaara,5,,,2608
113,764,Sha'uri,6,,,2608
113,765,General W.O. West,7,,,2608
113,766,Lieutenant Kawalsky,8,,,2608
113,767,Anubis,9,,,2608
114,80,Tom Sanders,1,,,2608
114,215,Meredith Johnson,2,,,2608
114,417,Bob Garvin,3,,,2608
114,413,Susan Hendler,4,,,2608
114,768,Catherine Alvarez,5,,,2608
114,769,Philip Blackburn,6,,,2608
114,770,Stephanie Kaplan,7,,,2608
114,771,Mark Lewyn,8,,,2608
114,772,Mary Anne Hunter,9,,,2608
116,140,Jack Ryan,1,,,2608
116,773,Clark,2,,,2608
116,546,Cathy Ryan,3,,,2608
116,774,Felix Cortez,4,,,2608
116,775,Robert Ritter,5,,,2608
116,121,James Cutter,6,,,2608
116,776,President Bennett,7,,,2608
116,777,Ernesto Escobedo,8,,,2608
116,673,Captain Ramirez,9,,,2608
117,107,Will Randall,1,,,2608
117,560,Laura Alden,2,,,2608
117,761,Stewart Swinton,3,,,2608
117,375,Charlotte Randall,4,,,2608
117,778,Detective Bridger,5,,,2608
117,779,Raymond Alden,6,,,2608
117,780,Mary,7,,,2608
117,781,Roy,8,,,2608
117,782,Dr. Vijay Alezais,9,,,2608
118,71,Bret Maverick,1,,,2608
118,312,Annabelle Bransford,2,,,2608
118,783,Marshal Zane Cooper,3,,,2608
118,232,Joseph,4,,,2608
118,784,Angel,5,,,2608
118,642,Commodore Duvall,6,,,2608
118,785,Room Clerk,7,,,2608
118,786,Matthew Wicker,8,,,2608
118,787,The Archduke,9,,,2608
119,174,Harry Tasker,1,,,2608
119,788,Helen Tasker,2,,,2608
119,789,Albert Gibson,3,,,2608
119,608,Simon,4,,,2608
119,453,Juno Skinner,5,,,2608
119,790,Salim Abu Aziz,6,,,2608
119,791,Dana Tasker,7,,,2608
119,792,Faisil,8,,,2608
119,611,Spencer Trilby,9,,,2608
120,671,Lucy,1,,,2608
120,589,Jack,2,,,2608
120,793,Peter,3,,,2608
120,709,Ox,4,,,2608
120,794,Saul,5,,,2608
120,795,Elsie,6,,,2608
120,796,Midge,7,,,2608
120,797,Jerry,8,,,2608
120,798,Joe Jr.,9,,,2608
121,560,Louanne Johnson,1,,,2608
121,553,Hal Griffith,2,,,2608
121,799,Mr. George Grandey,3,,,2608
121,800,Mrs. Carla Nichols,4,,,2608
121,801,Mary Benton,5,,,2608
121,802,Waiter,6,,,2608
121,803,Irene Roberts,7,,,2608
121,804,Raul Sanchero,8,,,2608
121,805,Emilio Ramirez,9,,,2608
122,629,Max Goldman,1,,,2608
122,628,John Gustafson,2,,,2608
122,806,Maria Sophia Coletta Ragetti,3,,,2608
122,630,Ariel Gustafson,4,,,2608
122,631,Grandpa Gustafson,5,,,2608
122,152,Melanie Gustafson,6,,,2608
122,543,Jacob Goldman,7,,,2608
122,807,"Allie, Melanie's Daughter",8,,,2608
122,808,Mama Ragetti,9,,,2608
123,62,George Banks,1,,,2608
123,275,Nina Banks,2,,,2608
123,331,Franck Eggelhoffer,3,,,2608
123,328,Annie Banks-MacKenzie,4,,,2608
123,330,Bryan MacKenzie,5,,,2608
123,329,Matty Banks,6,,,2608
123,332,Howard Weinstein,7,,,2608
123,333,John MacKenzie,8,,,2608
123,334,Joanna MacKenzie,9,,,2608
124,519,Woody,1,,,2608
124,701,Buzz Lightyear,2,,,2608
124,809,Mr. Potato Head,3,,,2608
124,810,Slinky Dog,4,,,2608
124,811,Rex,5,,,2608
124,812,Hamm,6,,,2608
124,119,Bo Peep,7,,,2608
124,813,Andy,8,,,2608
124,814,Sid,9,,,2608
125,688,Ace Ventura,1,,,2608
125,815,Fulton Greenwall,2,,,2608
125,816,Vincent Cadby,3,,,2608
125,817,Ouda,4,,,2608
125,674,Burton Quinn,5,,,2608
125,818,The Wachati Princess,6,,,2608
125,819,The Tiny Warrior,7,,,2608
125,820,Hitu (as Adewale),8,,,2608
125,821,Wachootoo Witch Doctor (as Danny D. Daniels),9,,,2608
126,1,Chili Palmer,1,,,2608
126,440,Harry Zimm,2,,,2608
126,499,Karen Flores,3,,,2608
126,82,Martin Weir,4,,,2608
126,822,Ray 'Bones' Barboni,5,,,2608
126,823,Bo Catlett,6,,,2608
126,824,Bear,7,,,2608
126,825,Ronnie Wingate,8,,,2608
126,826,Nicki,9,,,2608
127,381,Glenn Holland,1,,,2608
127,827,Iris Holland,2,,,2608
127,828,Bill Meister,3,,,2608
127,3,Principal Jacobs,4,,,2608
127,829,Vice Principal Wolters,5,,,2608
127,830,Gertrude Lang,6,,,2608
127,831,Louis Russ,7,,,2608
127,832,Bobby Tidd,8,,,2608
127,38,Rowena Morgan,9,,,2608
128,10,Somerset,1,,,2608
128,833,Dead Man at 1st Crime Scene (as Andy Walker),2,,,2608
128,834,Detective Taylor at First Murder,3,,,2608
128,722,Mills,4,,,2608
128,835,Tracy,5,,,2608
128,836,Officer Davis,6,,,2608
128,837,Gluttony Victim,7,,,2608
128,838,Dr. O'Neill,8,,,2608
128,839,Dr. Santiago,9,,,2608
129,840,Nicky,1,,,2608
129,841,Andreas,2,,,2608
129,842,Casper,3,,,2608
129,182,Carrigan,4,,,2608
129,843,Dibs,5,,,2608
129,844,Rugg,6,,,2608
129,845,Father Guido Sarducci,7,,,2608
129,846,Mr. Rogers (archive footage) (as Mr. Rogers),8,,,2608
129,847,Terry Murphy ('Hard Copy'),9,,,2608
130,627,Dr. Karen Ross,1,,,2608
130,848,Dr. Peter Elliot,2,,,2608
130,118,Captain Monroe Kelly,3,,,2608
130,252,Herkermer Homolka,4,,,2608
130,792,Richard,5,,,2608
130,390,R.B. Travis,6,,,2608
130,849,Amy,7,,,2608
130,850,Moira,8,,,2608
130,851,Amy the Gorilla,9,,,2608
131,519,Jim Lovell,1,,,2608
131,608,Fred Haise,2,,,2608
131,240,Jack Swigert,3,,,2608
131,852,Ken Mattingly,4,,,2608
131,657,Gene Kranz,5,,,2608
131,853,Marilyn Lovell,6,,,2608
131,854,Barbara Lovell,7,,,2608
131,855,Susan Lovell,8,,,2608
131,856,Jeffrey Lovell,9,,,2608
132,614,Hunter,1,,,2608
132,440,Ramsey,2,,,2608
132,857,Zimmer,3,,,2608
132,553,Cob,4,,,2608
132,858,Weps,5,,,2608
132,824,Lt. Bobby Dougherty,6,,,2608
132,859,Lt. Westergaurd,7,,,2608
132,860,Ood Mahoney (as Jaime P. Gomez),8,,,2608
132,861,Hunsicker,9,,,2608
133,699,Lon,1,,,2608
133,862,Thomas,2,,,2608
133,863,Pocahontas,3,,,2608
133,639,Ben,4,,,2608
133,864,Kocoum,5,,,2608
133,71,John Smith,6,,,2608
133,177,Grandmother Willow,7,,,2608
133,865,Meeko,8,,,2608
133,866,Pocahontas,9,,,2608
134,599,James Bond,1,,,2608
134,547,Alec Trevelyan,2,,,2608
134,867,Natalya Simonova,3,,,2608
134,868,Xenia Onatopp,4,,,2608
134,390,Jack Wade,5,,,2608
134,869,M,6,,,2608
134,870,Valentin Zukovsky,7,,,2608
134,871,Dimitri Mishkin,8,,,2608
134,872,Colonel Ourumov,9,,,2608
135,53,Alan Parrish,1,,,2608
135,873,Van Pelt,2,,,2608
135,874,Judy Shepherd,3,,,2608
135,341,Peter Shepherd,4,,,2608
135,875,Sarah Whittle,5,,,2608
135,876,Nora Shepherd,6,,,2608
135,513,Bentley,7,,,2608
135,877,Carol Parrish,8,,,2608
135,878,Young Alan,9,,,2608
136,879,Young William,1,,,2608
136,880,Malcolm Wallace,2,,,2608
136,881,John Wallace,3,,,2608
136,882,Campbell,4,,,2608
136,883,MacClannough,5,,,2608
136,884,Elder Stewart,6,,,2608
136,885,Young Hamish,7,,,2608
136,886,Mother MacClannough,8,,,2608
136,887,Priest No. 1,9,,,2608
138,606,Batman,1,,,2608
138,660,Harvey Two-Face,2,,,2608
138,688,Riddler,3,,,2608
138,283,Dr. Chase Meridian,4,,,2608
138,308,Robin,5,,,2608
138,112,Alfred Pennyworth,6,,,2608
138,110,Commissioner Gordon,7,,,2608
138,888,Sugar,8,,,2608
138,889,Spice,9,,,2608
139,28,Mariner,1,,,2608
139,890,Drifter,2,,,2608
139,891,Gatesman,3,,,2608
139,892,Enforcer,4,,,2608
139,893,Elder / Survivor,5,,,2608
139,894,Elder,6,,,2608
139,895,Priam,7,,,2608
139,896,Boy,8,,,2608
139,897,Boy,9,,,2608
140,888,Casey Becker,1,,,2608
140,898,Phone Voice,2,,,2608
140,899,Steve Orth,3,,,2608
140,900,Casey's Father,4,,,2608
140,901,Casey's Mother,5,,,2608
140,902,Sidney Prescott,6,,,2608
140,903,Billy Loomis,7,,,2608
140,904,Neil Prescott,8,,,2608
140,689,Gale Weathers,9,,,2608
141,190,Elise Elliot Atchison,1,,,2608
141,905,Brenda Morelli Cushman,2,,,2608
141,275,Annie MacDuggan Paradis,3,,,2608
141,412,Gunilla Garson Goldberg,4,,,2608
141,906,Shelly Stewart,5,,,2608
141,367,Morton Cushman,6,,,2608
141,907,Cynthia Swann Griffin,7,,,2608
141,586,Bill Atchison,8,,,2608
141,908,Aaron Paradis,9,,,2608
142,593,Almï¿½sy,1,,,2608
142,909,Hana,2,,,2608
142,773,Caravaggio,3,,,2608
142,910,Katharine Clifton,4,,,2608
142,911,Kip,5,,,2608
142,912,Geoffrey Clifton,6,,,2608
142,913,Madox,7,,,2608
142,914,Major Muller,8,,,2608
142,915,Hardy,9,,,2608
143,53,Armand Goldman,1,,,2608
143,440,Senator Keeley,2,,,2608
143,916,Albert,3,,,2608
143,64,Louise Keeley,4,,,2608
143,917,Val Goldman,5,,,2608
143,918,Barbara Keeley,6,,,2608
143,919,Agador,7,,,2608
143,920,Katharine,8,,,2608
143,921,Harry Radman,9,,,2608
144,1,George Malley,1,,,2608
144,922,Lace Pennamin,2,,,2608
144,430,Nate Pope,3,,,2608
144,284,Doc,4,,,2608
144,923,Professor Ringold,5,,,2608
144,924,Dr. Wellin,6,,,2608
144,925,Al,7,,,2608
144,926,Glory,8,,,2608
144,927,Tito,9,,,2608
145,928,Jake Tyler Brigance,1,,,2608
145,671,Ellen Roark,2,,,2608
145,550,Carl Lee Hailey,3,,,2608
145,929,D.A. Rufus Buckley,4,,,2608
145,242,Harry Rex Vonner,5,,,2608
145,930,Sheriff Ozzie Walls,6,,,2608
145,931,Ethel Twitty,7,,,2608
145,417,Lucien Wilbanks,8,,,2608
145,239,Freddie Lee Cobb,9,,,2608
146,932,Picard,1,,,2608
146,933,Riker,2,,,2608
146,934,Data,3,,,2608
146,935,Geordi,4,,,2608
146,936,Worf,5,,,2608
146,937,Beverly,6,,,2608
146,938,Troi,7,,,2608
146,939,Lily,8,,,2608
146,940,Zefram Cochran,9,,,2608
147,1,Vic Deakins,1,,,2608
147,404,Riley Hale,2,,,2608
147,941,Terry Carmichael,3,,,2608
147,823,Colonel Max Wilkins,4,,,2608
147,674,Pritchett,5,,,2608
147,35,Giles Prentice,6,,,2608
147,942,Kelly,7,,,2608
147,943,Lt. Colonel Sam Rhodes,8,,,2608
147,944,"Chairman, Joint Chief of Staff",9,,,2608
148,19,Jerry Maguire,1,,,2608
148,945,Rod Tidwell,2,,,2608
148,946,Dorothy Boyd,3,,,2608
148,947,Avery Bishop,4,,,2608
148,948,Frank Cushman,5,,,2608
148,949,Bob Sugar,6,,,2608
148,875,Laurel Boyd,7,,,2608
148,950,Marcee Tidwell,8,,,2608
148,951,Ray Boyd,9,,,2608
149,253,Sherman Klump,1,,,2608
149,952,Carla Purty,2,,,2608
149,642,Harlan Hartley,3,,,2608
149,953,Dean Richmond,4,,,2608
149,954,Reggie Warrington,5,,,2608
149,955,Jason,6,,,2608
149,956,Dean's Secretary,7,,,2608
149,957,Ernie Klump Jr.,8,,,2608
149,958,Fit Woman,9,,,2608
150,959,Cruella DeVil,1,,,2608
150,695,Roger,2,,,2608
150,960,Anita,3,,,2608
150,961,Nanny,4,,,2608
150,962,Jasper,5,,,2608
150,963,Horace,6,,,2608
150,964,Skinner,7,,,2608
150,965,Alonzo,8,,,2608
150,966,Frederick,9,,,2608
151,141,John Patrick Mason,1,,,2608
151,967,Stanley Goodspeed,2,,,2608
151,657,General Francis X. Hummel,3,,,2608
151,228,F.B.I. Director Womack,4,,,2608
151,968,Major Tom Baxter,5,,,2608
151,273,Ernest Paxton,6,,,2608
151,610,Commander Anderson,7,,,2608
151,969,Carla Pestalozzi,8,,,2608
151,970,Marine Captain Hendrix,9,,,2608
152,971,Capt. Steven Hiller,1,,,2608
152,589,President Thomas J. Whitmore,2,,,2608
152,972,David Levinson,3,,,2608
152,231,Marilyn Whitmore,4,,,2608
152,973,Julius Levinson,5,,,2608
152,974,General William Grey,6,,,2608
152,97,Russell Casse,7,,,2608
152,975,Constance Spano,8,,,2608
152,492,Albert Nimziki,9,,,2608
153,19,Ethan Hunt,1,,,2608
153,976,Jim Phelps,2,,,2608
153,977,Claire,3,,,2608
153,775,Kittridge,4,,,2608
153,978,Krieger,5,,,2608
153,624,Luther,6,,,2608
153,910,Sarah Davies,7,,,2608
153,979,Max,8,,,2608
153,980,Hannah,9,,,2608
154,71,Tom Mullen,1,,,2608
154,499,Kate Mullen,2,,,2608
154,981,Sean Mullen,3,,,2608
154,852,Det. Jimmy Shaker,4,,,2608
154,823,Agent Lonnie Hawkins,5,,,2608
154,982,Maris Conner,6,,,2608
154,983,Clark Barnes,7,,,2608
154,984,Cubby Barnes,8,,,2608
154,985,Miles Roberts,9,,,2608
155,986,Michael Jordan,1,,,2608
155,987,Stan Podolak,2,,,2608
155,988,Juanita Jordan,3,,,2608
155,989,Jeffery Jordan,4,,,2608
155,990,Marcus Jordan,5,,,2608
155,991,Jasmine Jordan,6,,,2608
155,992,Michael Jordan (10 Years Old),7,,,2608
155,993,Larry Bird,8,,,2608
155,115,Bill Murray,9,,,2608
156,994,Dr. Jo Harding,1,,,2608
156,608,Bill Harding,2,,,2608
156,285,Dr. Jonas Miller,3,,,2608
156,995,Dr. Melissa Reeves,4,,,2608
156,494,Dustin Davis,5,,,2608
156,996,Meg Greene,6,,,2608
156,718,Robert 'Rabbit' Nurick,7,,,2608
156,997,Allan Sanders,8,,,2608
156,998,Jason 'Preacher' Rowe,9,,,2608
157,168,Hugo,1,,,2608
157,999,Quasimodo's Mother,2,,,2608
157,1000,Brutish Guard,3,,,2608
157,732,Guards,4,,,2608
157,1001,Oafish Guard,5,,,2608
157,67,Quasimodo,6,,,2608
157,1002,Frollo,7,,,2608
157,1003,Clopin,8,,,2608
157,1004,Victor,9,,,2608
158,174,U.S. Marshal John 'The Eraser' Kruger,1,,,2608
158,198,U.S. Marshal Robert DeGuerin,2,,,2608
158,1005,Lee Cullen,3,,,2608
158,642,WitSec Chief Beller,4,,,2608
158,236,Johnny Casteleone,5,,,2608
158,940,William Donohue,6,,,2608
158,1006,WitSec Deputy Monroe,7,,,2608
158,1007,Undersecretary of Defense Daniel Harper,8,,,2608
158,1008,WitSec Agent Calderon,9,,,2608
159,1,Michael,1,,,2608
159,572,Dorothy Winters,2,,,2608
159,1009,Frank Quinlan,3,,,2608
159,411,Vartan Malt,4,,,2608
159,236,Huey Driscoll,5,,,2608
159,1010,Pansy Milbank,6,,,2608
159,1011,Judge Esther Newberg,7,,,2608
159,1012,Bruce Craddock,8,,,2608
159,1013,Anita,9,,,2608
160,1014,Will,1,,,2608
160,1015,Chuckie,2,,,2608
160,1016,Lambeau,3,,,2608
160,1017,Tom,4,,,2608
160,1018,Krystyn,5,,,2608
160,1019,Cathy,6,,,2608
160,1020,Morgan,7,,,2608
160,1021,Billy,8,,,2608
160,1022,Barbershop Quartet #1,9,,,2608
161,1023,Julie James,1,,,2608
161,1024,Helen Shivers,2,,,2608
161,1025,Barry Cox,3,,,2608
161,1026,Ray Bronson,4,,,2608
161,1027,Benjamin Willis,5,,,2608
161,1028,Elsa Shivers,6,,,2608
161,1029,Melissa Egan,7,,,2608
161,92,Max,8,,,2608
161,1030,Officer,9,,,2608
162,952,Maureen,1,,,2608
162,1031,Phil,2,,,2608
162,1032,Usher Giving Out Costumes,3,,,2608
162,1033,Screaming Girl Up Aisle,4,,,2608
162,1034,Stab' Casey,5,,,2608
162,898,The Voice,6,,,2608
162,1035,Popcorn Boy,7,,,2608
162,1036,Theater Girl #1,8,,,2608
162,1037,Theater Girl #2,9,,,2608
163,153,Julianne Potter,1,,,2608
163,1038,Michael O'Neal,2,,,2608
163,1039,Kimberly Wallace,3,,,2608
163,1040,George Downes,4,,,2608
163,1041,Walter Wallace,5,,,2608
163,1042,Joe O'Neal,6,,,2608
163,1043,Samantha Newhouse,7,,,2608
163,1044,Amanda Newhouse,8,,,2608
163,1045,Isabelle Wallace,9,,,2608
164,688,Fletcher Reede,1,,,2608
164,1046,Audrey Reede,2,,,2608
164,1047,Max Reede,3,,,2608
164,285,Jerry,4,,,2608
164,1048,Greta,5,,,2608
164,1049,Samantha Cole,6,,,2608
164,1050,Miranda,7,,,2608
164,797,Judge Marshall Stevens,8,,,2608
164,1051,Dana Appleton,9,,,2608
165,107,Melvin Udall,1,,,2608
165,994,Carol Connelly,2,,,2608
165,1052,Simon Bishop,3,,,2608
165,945,Frank Sachs,4,,,2608
165,903,Vincent,5,,,2608
165,1053,Beverly,6,,,2608
165,1054,Jackie,7,,,2608
165,1055,Nora,8,,,2608
165,1056,Verdell,9,,,2608
166,1057,George,1,,,2608
166,1058,Ursula Stanhope,2,,,2608
166,1059,Lyle Van de Groot,3,,,2608
166,1060,Kwame,4,,,2608
166,1061,Max,5,,,2608
166,1062,Thor,6,,,2608
166,1063,Beatrice Stanhope,7,,,2608
166,1064,Betsy,8,,,2608
166,1065,Arthur Stanhope,9,,,2608
167,972,Ian Malcolm,1,,,2608
167,662,Sarah Harding,2,,,2608
167,1066,Roland Tembo,3,,,2608
167,1067,Peter Ludlow,4,,,2608
167,1068,John Hammond,5,,,2608
167,1069,Nick Van Owen,6,,,2608
167,1070,Kelly Curtis,7,,,2608
167,1071,Dieter Stark,8,,,2608
167,1072,Ajay Sidhu,9,,,2608
168,1073,Duncan Malloy,1,,,2608
168,582,Baby-O',2,,,2608
168,1008,Billy Bedlam,3,,,2608
168,804,Sally-Can't Dance,4,,,2608
168,645,Cyrus The Virus,5,,,2608
168,624,Diamond Dog,6,,,2608
168,954,Pinball',7,,,2608
168,290,Guard Sally Bishop,8,,,2608
168,1074,Guard Falzon,9,,,2608
169,71,Jerry Fletcher,1,,,2608
169,153,Alice Sutton,2,,,2608
169,932,Dr. Jonas,3,,,2608
169,479,Agent Lowry,4,,,2608
169,79,Wilson (as Stephen Kahan),5,,,2608
169,1075,Flip,6,,,2608
169,1076,Cynic,7,,,2608
169,1077,Justice Guard,8,,,2608
169,1078,Justice Guard,9,,,2608
170,1,Sean Archer,1,,,2608
170,967,Castor Troy,2,,,2608
170,1079,Eve Archer,3,,,2608
170,1080,Pollux Troy,4,,,2608
170,1081,Sasha Hassler,5,,,2608
170,1082,Jamie Archer,6,,,2608
170,1083,Dietrich Hassler,7,,,2608
170,1084,Victor Lazarro,8,,,2608
170,1085,Dr. Malcolm Walsh,9,,,2608
171,53,Professor Philip Brainard,1,,,2608
171,1086,Dr. Sara Jean Reynolds,2,,,2608
171,634,Wilson Croft,3,,,2608
171,1087,Wesson,4,,,2608
171,1088,Smith,5,,,2608
171,21,Chester Hoenicker,6,,,2608
171,1089,Bennett Hoenicker,7,,,2608
171,130,Martha George,8,,,2608
171,124,Weebo,9,,,2608
172,1090,Hercules,1,,,2608
172,1091,Young Hercules,2,,,2608
172,1092,Young Hercules,3,,,2608
172,82,Phil,4,,,2608
172,741,Hades,5,,,2608
172,1093,Meg,6,,,2608
172,1094,Pain,7,,,2608
172,98,Panic,8,,,2608
172,1095,Zeus,9,,,2608
173,140,President James Marshall,1,,,2608
173,537,Ivan Korshunov,2,,,2608
173,959,Vice President Kathryn Bennett,3,,,2608
173,703,Grace Marshall,4,,,2608
173,1096,Alice Marshall,5,,,2608
173,1097,Chief of Staff Lloyd Shepherd,6,,,2608
173,1098,Agent Gibbs,7,,,2608
173,829,Major Caldwell,8,,,2608
173,1099,Defense Secretary Walter Dean,9,,,2608
174,660,Kay,1,,,2608
174,971,Jay,2,,,2608
174,1100,Laurel,3,,,2608
174,1101,Edgar,4,,,2608
174,1095,Zed,5,,,2608
174,1102,Jeebs,6,,,2608
174,1103,Beatrice,7,,,2608
174,1104,Gentle Rosenburg,8,,,2608
174,825,Van Driver,9,,,2608
175,1105,Young Ellie,1,,,2608
175,968,Ted Arroway,2,,,2608
175,312,Eleanor Arroway,3,,,2608
175,1106,Fisher,4,,,2608
